# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4287.8 |
| time per iteration from host wall clock (us) |  | 7478.2 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 223 | moe_router_layer | 16.25 | 15.16 | 17.81 | 29 |
| 224 | gang_moe_w13_linear_layer | 41.08 | 39.40 | 43.03 | 29 |
| 225 | gang_moe_w2_silu_linear_layer | 23.55 | 21.67 | 25.23 | 29 |
| 226 | moe_mul_sum_add_layer | 4.75 | 4.20 | 7.67 | 29 |
| 227 | linear_gemv_layer | 14.15 | 13.68 | 14.61 | 29 |
| 228 | mla_prep_layer | 9.77 | 9.50 | 10.14 | 29 |
| 229 | mla_attend_layer | 12.58 | 11.66 | 13.30 | 29 |
| 230 | mla_merge_uv_tile_layer | 15.08 | 14.56 | 15.49 | 29 |
| 231 | linear_gemv_layer | 7.71 | 7.37 | 8.04 | 29 |
| 232 | moe_router_layer | 15.86 | 14.80 | 17.40 | 29 |
| 233 | gang_moe_w13_linear_layer | 41.91 | 39.24 | 43.56 | 29 |
| 234 | gang_moe_w2_silu_linear_layer | 23.09 | 21.78 | 24.49 | 29 |
| 235 | moe_mul_sum_add_layer | 4.51 | 4.03 | 5.04 | 29 |
| 236 | linear_gemv_layer | 14.00 | 13.56 | 14.52 | 29 |
| 237 | mla_prep_layer | 9.67 | 9.43 | 10.01 | 29 |
| 238 | mla_attend_layer | 12.49 | 11.75 | 13.32 | 29 |
| 239 | mla_merge_uv_tile_layer | 15.00 | 14.33 | 15.50 | 29 |
| 240 | linear_gemv_layer | 7.52 | 7.11 | 8.06 | 29 |
| 241 | moe_router_layer | 15.22 | 14.34 | 16.99 | 29 |
| 242 | gang_moe_w13_linear_layer | 42.07 | 40.51 | 45.58 | 29 |
| 243 | gang_moe_w2_silu_linear_layer | 23.15 | 21.29 | 24.50 | 29 |
| 244 | moe_mul_sum_add_layer | 5.92 | 4.17 | 7.12 | 29 |
| 245 | linear_gemv_layer | 0.11 | 0.00 | 0.76 | 29 |
| 246 | argmax_partial_layer | 5.00 | 0.00 | 71.11 | 29 |
| 247 | argmax_reduce_layer | 5.01 | 0.00 | 72.27 | 29 |
| 248 | event_248 | 7.36 | 0.00 | 71.39 | 29 |
| 249 | event_249 | 0.09 | 0.00 | 0.29 | 29 |
| 250 | event_250 | 0.09 | 0.00 | 0.57 | 29 |
| 251 | event_251 | 2.58 | 0.00 | 71.50 | 29 |
| 252 | event_252 | 4.99 | 0.00 | 71.99 | 29 |
| 253 | event_253 | 0.08 | 0.01 | 0.25 | 29 |
| 254 | event_254 | 0.13 | 0.00 | 0.60 | 29 |
| 255 | event_255 | 0.14 | 0.00 | 0.63 | 29 |
