# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4291.6 |
| time per iteration from host wall clock (us) |  | 7264.2 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 264 | event_264 | 9.36 | 0.00 | 72.51 | 31 |
| 265 | event_265 | 0.08 | 0.00 | 0.44 | 31 |
| 266 | event_266 | 0.08 | 0.00 | 0.52 | 31 |
| 267 | event_267 | 0.10 | 0.00 | 0.39 | 31 |
| 268 | event_268 | 4.57 | 0.00 | 70.18 | 31 |
| 269 | event_269 | 2.39 | 0.00 | 72.14 | 31 |
| 270 | event_270 | 0.10 | 0.00 | 0.51 | 31 |
| 271 | event_271 | 0.08 | 0.00 | 0.28 | 31 |
| 272 | event_272 | 2.41 | 0.00 | 72.19 | 31 |
| 273 | event_273 | 0.08 | 0.00 | 0.40 | 31 |
| 274 | event_274 | 0.09 | 0.00 | 0.48 | 31 |
| 275 | event_275 | 0.06 | 0.00 | 0.33 | 31 |
| 276 | event_276 | 0.08 | 0.00 | 0.56 | 31 |
| 277 | event_277 | 4.70 | 0.00 | 72.43 | 31 |
| 278 | event_278 | 0.08 | 0.00 | 0.28 | 31 |
| 279 | event_279 | 2.34 | 0.00 | 70.31 | 31 |
| 280 | event_280 | 0.06 | 0.00 | 0.19 | 31 |
| 281 | event_281 | 0.09 | 0.00 | 0.35 | 31 |
| 282 | event_282 | 2.30 | 0.00 | 34.01 | 31 |
| 283 | event_283 | 3.49 | 0.00 | 34.59 | 31 |
| 284 | event_284 | 4.60 | 0.00 | 34.64 | 31 |
| 285 | event_285 | 2.29 | 0.01 | 34.71 | 31 |
| 286 | event_286 | 1.22 | 0.00 | 32.81 | 31 |
| 287 | event_287 | 3.52 | 0.00 | 34.34 | 31 |
| 288 | event_288 | 2.38 | 0.00 | 34.88 | 31 |
| 289 | event_289 | 1.38 | 0.00 | 33.80 | 31 |
| 290 | event_290 | 2.47 | 0.00 | 34.47 | 31 |
| 291 | event_291 | 1.30 | 0.00 | 34.31 | 31 |
| 292 | event_292 | 5.59 | 0.00 | 34.33 | 31 |
| 293 | event_293 | 4.53 | 0.00 | 34.20 | 31 |
| 294 | event_294 | 1.23 | 0.00 | 33.25 | 31 |
